"","spkr","age_yrs","gender","Phone","Word","f1_midpt_med_clean","f2_midpt_med_clean","f3_midpt_med_clean","f4_midpt_med_clean","deltaf","vtl","a_ratiof1f2","a_ratiof2f3"
"192","a3","adult","female","a","thapa",900.8080551,1815.412933,3402.898807,4045.2,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"193","a3","adult","female","u","sunkha",330.0238261,841.4323594,3294.05234,4341.766549,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"194","a3","adult","female","a","pampa",768.0893932,1577.500557,3543.458368,4052.564988,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"195","a3","adult","female","o","p'esqo-pi",NA,NA,3415.162643,4139.929681,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"196","a3","adult","female","a","mama",685.3691951,1574.327699,3522.451711,3979.890126,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"197","a3","adult","female","a","api",819.2,NA,3507.994946,4244.2,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"198","a3","adult","female","a","api",818.3,1765.7,3359,3864.8,1235.64570738992,13.7579889593996,0.480250015774876,0.469886445809024
"199","a4","adult","female","a","pampa",421.4095867,NA,NA,3446.846177,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"200","a4","adult","female","u","punku",507.9,NA,NA,NA,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"201","a4","adult","female","o","alqo-pi",478.0753628,872.5206036,NA,3723.258399,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"202","a4","adult","female","u","punku",308.9930698,741.26237,2807.1,NA,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"203","a4","adult","female","u","punchu",481.7957107,1147.573747,2768.57284,4023.816807,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"204","a4","adult","female","e","p'esqo",499.2175227,2259.670467,2977.7,4147.6,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"205","a4","adult","female","i","t'ika",472.4,NA,3288.576677,4274.251606,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"206","a4","adult","female","i","chita",515.1457186,2465.588512,3171.423929,4215.765798,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"207","a4","adult","female","a","mama",407.9275632,1581.056791,2563.985231,3790.266904,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"208","a4","adult","female","i","q'epi-pi",394.7146336,2515.043629,2905.44992,4086.415164,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"209","a4","adult","female","i","q'epi-pi",343.8773359,2602.178269,3376.225847,4194.092604,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"210","a4","adult","female","i","hampiri",521.7,2441.8,2847.639546,4131.68445,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"211","a4","adult","female","a","papa",704.4641316,1471.268917,2513.798639,3941.665195,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"212","a4","adult","female","i","hampiri",504.6055688,2389.469298,2808.572273,NA,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"213","a4","adult","female","e","qolqe-pi",502.9707558,2267.022149,2816.018768,4144.692376,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"214","a4","adult","female","i","chita",526.5912499,2663.187299,3080.836975,4375.689203,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"215","a4","adult","female","i","chita",495.2253469,2434.864938,3058.896494,4244.750541,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"216","a4","adult","female","a","mama",448.886751,1670.588729,2614.225475,4167.343682,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"217","a4","adult","female","e","qolqe-pi",498.5941632,NA,3002.676845,3880.5,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"218","a4","adult","female","e","q'epi",NA,2339.164949,2923.363727,4158.443868,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"219","a4","adult","female","o","qolqe",687.1889358,1207.319512,2817.827155,3823.891695,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"220","a4","adult","female","i","hampiri",489.7120597,2421.565089,2772.257045,NA,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"221","a4","adult","female","o","p'esqo-pi",510.3351423,1354,2844.758738,3876.669839,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"222","a4","adult","female","i","hampiri",520.4162488,2460.031496,2873.064258,4232.185467,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"223","a4","adult","female","o","qolqe",716.9052183,1335.031734,NA,3815.882143,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"224","a4","adult","female","a","papa",740.2045683,1699.830576,2633.814621,3887.989286,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"225","a4","adult","female","a","thapa",755.3325671,1653.19696,2747,3863.6,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"226","a4","adult","female","e","q'epi",NA,2400.432641,2910.248725,3998.465896,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"227","a4","adult","female","a","pampa",728.9543668,1430.9,2449.160788,4722.003514,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"228","a4","adult","female","o","alqo-pi",469.4762591,916.3234423,NA,3690.546662,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"229","a4","adult","female","a","pampa",421.9085734,1532.839782,2561.3,3824,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"230","a4","adult","female","o","p'esqo-pi",526.5446168,806.0778378,2826.471686,3990.6,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"231","a4","adult","female","a","api",926.0569955,1719.3,2827.3,4283.630497,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"232","a4","adult","female","e","p'esqo",483.7,2313.523401,2924.12018,4268.455488,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"233","a4","adult","female","u","runtu",321.534589,789.6082921,2752.434307,4025.229153,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"234","a4","adult","female","e","p'esqo",493.0222425,2245.222747,2962.236476,4241.496345,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"235","a4","adult","female","a","thapa",580.7,1669.241583,2747.186179,4667.575726,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"236","a4","adult","female","i","t'ika",441.9,NA,3282.395297,4254.2,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"237","a4","adult","female","o","p'esqo-pi",524.7,1026.180086,2882.659103,3852.448974,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"238","a4","adult","female","i","api-pi",350.7321015,2679.165397,3072,4212.526395,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"239","a4","adult","female","a","api",962.015182,1888.198211,3169.476643,4060.990492,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"240","a4","adult","female","a","thapa",826.1841654,1624.7,NA,4509.353944,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"241","a4","adult","female","a","mama",464.9924947,1556.360356,2488.41635,3706.380837,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"242","a4","adult","female","a","pampa",839.2691003,1456.777285,2617.378158,3492.813813,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"243","a4","adult","female","u","punchu",417.7792141,1005.413035,2792.109001,4024.752897,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"244","a4","adult","female","i","api-pi",365.2202971,2491.520571,2930,3994.384231,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"245","a4","adult","female","i","chita",NA,2369.850839,2838.374875,4157.542983,1145.1335662913,14.8454298261969,0.408945086091043,0.605717208137618
"246","a5","adult","female","e","qolqe-pi",627.4762034,1752.2448,2808.818495,4537.668621,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"247","a5","adult","female","a","papa",686.0482561,1313.102838,2462.079877,3997.067002,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"248","a5","adult","female","a","papa",696.5531285,1151.488212,2266.440855,4392.962188,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"249","a5","adult","female","a","api",728.0559769,1772.491607,2772.1,4426.9,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"250","a5","adult","female","o","qolqe",611.6611122,1164.868726,2484.072951,4288.309147,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"251","a5","adult","female","a","thapa",710.9200923,1688.344342,2552.315787,3713.744941,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"252","a5","adult","female","a","pampa",700.4132684,1608.3,2493.5,3811.8,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"253","a5","adult","female","a","papa",671.3256812,1272.369197,2416.006886,4305.214397,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"254","a5","adult","female","a","pampa",666.3990435,1473.402034,2396.595843,3465.964975,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"255","a5","adult","female","a","mama",NA,1432.480909,2231.013543,3681.562198,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"256","a5","adult","female","a","mama",NA,1335.336577,2439.995144,3565.587575,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"257","a5","adult","female","a","pampa",659.0365312,1464.02732,2381.435259,3452.663923,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"258","a5","adult","female","i","hampiri",373.0389908,2258.790548,2743.1,3912.858754,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"259","a5","adult","female","a","mama",NA,1489.6,2760.2,3551.444186,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"260","a5","adult","female","a","thapa",778.340987,1692.587833,2589.193819,3401.85703,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"261","a5","adult","female","i","hampiri",375.779525,2295.029853,2729.426946,3959.321478,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"262","a5","adult","female","i","t'ika",368.3966354,2519.876015,2932.249219,4353.812474,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"263","a5","adult","female","a","mama",697.2,1586.353283,NA,3820.937925,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"264","a5","adult","female","u","punku",406.9252814,821.3802116,2521.675594,3531.981536,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"265","a5","adult","female","a","api",811.5,1668.1,2525.3,4318.079995,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"266","a5","adult","female","i","api-pi",493.4471064,2284.351255,2922.6,3549.920472,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"267","a5","adult","female","u","sunkha",438.2202841,1063.704093,2602.53976,4256.5,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"268","a5","adult","female","a","api",757.722513,1804.7,2781.019964,4431.1913,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"269","a5","adult","female","i","api-pi",481.0271717,2227.689932,2788.2382,3859.199875,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"270","a5","adult","female","a","api",621.9084402,1478.192635,2524.021664,4511.515461,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"271","a5","adult","female","e","p'esqo",433.0377135,2051.902078,2841.9,4673.982652,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"272","a5","adult","female","e","qolqe-pi",552.7779118,1808.422747,2962.382529,NA,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"273","a5","adult","female","o","alqo-pi",545.6685229,989.468745,2612.959554,4304.814256,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"274","a5","adult","female","i","chita",365.8599151,2308.439304,2987.296652,4047.517103,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"275","a5","adult","female","i","api-pi",416.8987178,2181.178723,2741.155112,3506.989644,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"276","a5","adult","female","u","runtu",502.5072375,1307.099961,2635.865596,4467.106123,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"277","a5","adult","female","i","hampiri",382.6151595,2209.140099,2752.402309,3902.486672,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"278","a5","adult","female","a","pampa",746.7466928,1392.334875,2447.973088,3531.994598,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"279","a5","adult","female","u","punchu",444.8604068,1102.663267,2592.920458,4525.4,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"280","a5","adult","female","i","api-pi",454.5971887,2136.053661,2870.628761,3697.959831,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"281","a5","adult","female","a","thapa",714.2611335,1531.1,2477.82926,3511.474402,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"282","a5","adult","female","i","chita",350.2146062,2276.840805,2951.538009,4054.487844,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"283","a5","adult","female","i","t'ika",407.208415,2419,2950.324747,3946.52509,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"284","a5","adult","female","i","t'ika",348.5739165,2478.275996,2917.393,NA,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"285","a5","adult","female","i","chita",379.4096697,2406.557177,2956.911228,4150.664601,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"286","a5","adult","female","u","runtu",467.8869255,1161.442712,2737.944972,3656.489673,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"287","a5","adult","female","o","p'esqo-pi",565.5962855,1111.472764,2555.677247,4222.921859,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"288","a5","adult","female","u","punku",385.9800782,784.0842088,2547.663684,4506.345973,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"289","a5","adult","female","o","p'esqo-pi",467.7133238,1077.385201,NA,4097.3,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"290","a5","adult","female","u","sunkha",398.8210193,949.3618527,2634.934173,3949.793902,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"291","a5","adult","female","o","qolqe",660.5502543,1470.868008,2635.339756,4253.428616,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"292","a5","adult","female","o","p'esqo-pi",494.2629551,844.3730355,2563.945772,NA,1094.12173533878,15.537576350895,0.470485801759374,0.603187575124888
"293","a6","adult","female","a","pampa",661.5103404,1229.27163,2773.600928,3842.376259,1131.71069945256,15.0215068287534,0.404605071982065,0.493377606273214
