f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,spkr,age_yrs,Phone,Word,trackable,task,t1,t2_ph,next_ph,prev_ph,qrtr_sec,midpt_sec,thrqrtr_sec,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,f4_qrtr_med,f4_midpt_med,f4_thrqrtr_med,year,MAD_F1,MAD_F2,MAD_F3,MAD_F4,F1_upper,F1_lower,F2_upper,F2_lower,F3_upper,F3_lower,F4_upper,F4_lower,f1_midpt_med_clean,f2_midpt_med_clean,f3_midpt_med_clean,f4_midpt_med_clean,deltaf,vtl,phar_length,a_ratiof1f2,a_ratiof2f3,i_ratiof1f2,i_ratiof2f3,u_ratiof2f3,u_ratiof1f3
385.8345299,390.3390686,392.2017501,2170.021743,2286.338262,2147.564055,2979.998666,3023.233765,2988.6,4,10,i,q'epi-pi,USE,quechua,480.5373317,480.6273,p,p,480.5625,480.5825,480.6025,480.555,480.585,480.605,480.56449,480.58449,480.60449,,,,2018,16.56647966,309.0176649,408.57953,,449.471668,350.07279,3430.725265,1576.619275,4589.503905,2138.026725,,,390.3390686,2286.338262,3023.233765,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
387.0399864,372.0814098,306.4973784,1221.1,1224.593268,1219.048331,3071.988569,2996.5,3081.306851,4,10,u,punku,USE,quechua,287.6747218,287.7427538,n,p,287.6925,287.7125,287.7225,287.695,287.705,287.725,287.69449,287.70449,287.72449,,,,2018,23.26789149,23.6775223,381.4365243,,441.2185175,301.6111685,1295.189683,1153.124549,4486.984984,2198.365838,,,372.0814098,1224.593268,2996.5,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
388.9275392,371.414843,293.3586197,1237.691691,1879.085417,1815.601777,2869.111206,4044.288567,3081.549342,4,10,u,punchu,USE,quechua,310.6399,310.7099,n,p,310.6525,310.6725,310.6925,310.655,310.675,310.695,310.65449,310.67449,310.69449,,,,2018,23.26789149,23.6775223,381.4365243,,441.2185175,301.6111685,1295.189683,1153.124549,4486.984984,2198.365838,,,371.414843,,4044.288567,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
392.5970058,386.8575145,315.1035769,2378.5,2326.395919,1962.2,3237.629348,3217.7956,3127.453175,4,10,i,q'epi-pi,USE,quechua,483.1268337,483.2308071,p,p,483.1525,483.1825,483.2025,483.155,483.175,483.205,483.15449,483.17449,483.20449,,,,2018,16.56647966,309.0176649,408.57953,,449.471668,350.07279,3430.725265,1576.619275,4589.503905,2138.026725,,,386.8575145,2326.395919,3217.7956,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
407.9399298,399.2792393,400.057624,2682.426986,2786.428029,2912.903977,3438.729731,3509.73503,3477.788158,4,10,i,t'ika,USE,quechua,356.9757,357.0557,k,t',356.9925,357.0125,357.0325,356.995,357.015,357.035,356.99449,357.01449,357.03449,,,,2018,16.56647966,309.0176649,408.57953,,449.471668,350.07279,3430.725265,1576.619275,4589.503905,2138.026725,,,399.2792393,2786.428029,3509.73503,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
412.5872318,407.8262932,404.6360966,2495.996782,2680.948621,2674.759741,3060.892607,3179.593464,3239.506309,4,10,i,api-pi,USE,quechua,492.4388,492.5488,p,p,492.4625,492.4925,492.5225,492.465,492.495,492.525,492.46449,492.49449,492.52449,,,,2018,16.56647966,309.0176649,408.57953,,449.471668,350.07279,3430.725265,1576.619275,4589.503905,2138.026725,,,407.8262932,2680.948621,3179.593464,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
416.6153838,387.1088208,312.7248385,1105.7,1008.014902,963.7611137,3724.18875,3085.4,3177.958001,4,10,u,punku,USE,quechua,283.7044074,283.7918,n,p,283.7225,283.7525,283.7725,283.725,283.745,283.765,283.72449,283.74449,283.77449,,,,2018,23.26789149,23.6775223,381.4365243,,441.2185175,301.6111685,1295.189683,1153.124549,4486.984984,2198.365838,,,387.1088208,,3085.4,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
659.301502,674.7166362,661.4908189,1276.734919,1331.510824,1392.236809,3088.654793,3756.70757,3956.54555,4,10,a,papa,USE,quechua,159.9419,160.0319,p,p,159.9625,159.9825,160.0125,159.965,159.985,160.005,159.96449,159.98449,160.00449,,,,2018,70.69535517,94.12612865,298.0530603,,934.4860655,510.3139345,1613.88921,1049.132438,4136.014298,2347.695936,,,674.7166362,1331.510824,3756.70757,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
709.6239213,722.4,694.3171481,1336.775541,1268.02362,1280.965381,3071.319912,3040.821082,3020.302153,4,10,a,papa,USE,quechua,436.9673,437.0573,p,p,436.9925,437.0125,437.0325,436.985,437.015,437.035,436.99449,437.01449,437.03449,,,,2018,70.69535517,94.12612865,298.0530603,,934.4860655,510.3139345,1613.88921,1049.132438,4136.014298,2347.695936,,,722.4,1268.02362,3040.821082,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
752.7,1524.186584,543.0229036,2034.2,2306.725485,2212.5,3798.22451,4304.181343,3236.4,4,10,i,t'ika,USE,quechua,177.4614414,177.5402,k,t',177.4825,177.5025,177.5225,177.485,177.505,177.525,177.48449,177.50449,177.52449,,,,2018,16.56647966,309.0176649,408.57953,,449.471668,350.07279,3430.725265,1576.619275,4589.503905,2138.026725,,,,2306.725485,4304.181343,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
778.2304426,868.7627093,887.6881812,1363.484069,1582.821981,1615.899194,3229.8,3241.855117,3186.1,4,10,a,papa,USE,quechua,156.7921,156.8921,p,p,156.8125,156.8425,156.8625,156.815,156.845,156.865,156.81449,156.84449,156.86449,,,,2018,70.69535517,94.12612865,298.0530603,,934.4860655,510.3139345,1613.88921,1049.132438,4136.014298,2347.695936,,,868.7627093,1582.821981,3241.855117,,1235.26724,13.7622042,9.934408591,0.541770982,0.416594935,0.209434548,0.748759424,0.386767548,0.105359786
322.1134439,378.5554003,369.5611634,2297.236018,2629.300254,2664.982706,3201.554904,3217.678792,3250.515521,5,10,i,api-pi,USE,quechua,413.0818,413.1418,p,p,413.0925,413.1125,413.1225,413.095,413.115,413.125,413.09449,413.11449,413.12449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,378.5554003,2629.300254,3217.678792,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
454.9042121,433.8206603,377.4943609,2819.897475,2860.692415,2900.60475,3634.956265,3721.704666,3737.040742,5,10,i,q'epi-pi,USE,quechua,406.5937386,406.7575,p,p,406.6325,406.6725,406.7125,406.635,406.675,406.715,406.63449,406.67449,406.71449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,433.8206603,2860.692415,3721.704666,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
455.6881876,421.1230475,427.9383015,2653.631534,2798.187738,2813.164243,3440.212191,3635.577369,3652.487568,5,10,i,api-pi,USE,quechua,234.8991,234.9891,p,p,234.9225,234.9425,234.9625,234.925,234.945,234.965,234.92449,234.94449,234.96449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,421.1230475,2798.187738,3635.577369,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
468.1,465.1,457.8172196,1365.950625,1264.621323,2082.457758,2922.140006,2806.628114,3095.044113,5,10,u,runtu,USE,quechua,341.3162,341.3905407,n,r,341.3325,341.3525,341.3725,341.335,341.355,341.375,341.33449,341.35449,341.37449,,,,2018,15.39177358,659.4838863,220.684391,,527.8569298,435.5062883,3479.540846,-477.3624713,4296.399703,2972.293357,,,465.1,1264.621323,,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
474.7360572,479.0270888,378.811249,2980.162649,3074.910282,3292.484629,3582.78922,3399.172137,3563.525801,5,10,i,t'ika,USE,quechua,299.6691,299.7391,k,t',299.6825,299.7025,299.7225,299.685,299.705,299.725,299.68449,299.70449,299.72449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,479.0270888,3074.910282,3399.172137,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
481.7881051,493.8074283,495.2090649,2541.318409,2560.964017,2536.846986,3326.028437,3341.936504,3331.994395,5,10,i,api-pi,USE,quechua,415.4537,415.5237,p,p,415.4725,415.4925,415.5025,415.475,415.485,415.505,415.47449,415.48449,415.50449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,493.8074283,2560.964017,3341.936504,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
482.1711063,485.7823237,488.2443049,3233.476241,3302.609468,2463.803148,4413.127586,4401.288083,3492.267695,5,10,u,punchu,USE,quechua,270.4054838,270.4641,n,p,270.4225,270.4325,270.4525,270.425,270.435,270.445,270.42449,270.43449,270.44449,,,,2018,15.39177358,659.4838863,220.684391,,527.8569298,435.5062883,3479.540846,-477.3624713,4296.399703,2972.293357,,,485.7823237,3302.609468,,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
483.2387707,477.5,470.8360879,1494.335392,1453.789104,1566.358758,3483,3618.064955,4231.913122,5,10,u,runtu,USE,quechua,338.9317816,338.9969656,n,r,338.9525,338.9625,338.9825,338.945,338.965,338.985,338.94449,338.96449,338.98449,,,,2018,15.39177358,659.4838863,220.684391,,527.8569298,435.5062883,3479.540846,-477.3624713,4296.399703,2972.293357,,,477.5,1453.789104,3618.064955,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
483.5122585,511.3527361,508.3724749,795.9567658,847.9254774,2420.047496,3559.173769,3650.628105,3621.360272,5,10,u,punku,USE,quechua,253.5372887,253.5894358,n,p,253.5525,253.5625,253.5725,253.555,253.565,253.575,253.55449,253.56449,253.57449,,,,2018,15.39177358,659.4838863,220.684391,,527.8569298,435.5062883,3479.540846,-477.3624713,4296.399703,2972.293357,,,511.3527361,847.9254774,3650.628105,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
491.2530656,468.0248696,453.0090879,2795.370165,2871.559416,2996.45695,3475.7,3509.527194,3139.704669,5,10,i,t'ika,USE,quechua,156.9619,157.0319,k,t',156.9825,156.9925,157.0125,156.975,156.995,157.015,156.97449,156.99449,157.01449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,468.0248696,2871.559416,3509.527194,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
495.3018592,508.2421312,506.9565221,2510.861599,2634.887676,2673.224097,3476.689069,3579.509852,3659.870325,5,10,i,api-pi,USE,quechua,237.8165,237.8965,p,p,237.8325,237.8525,237.8725,237.835,237.855,237.875,237.83449,237.85449,237.87449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,508.2421312,2634.887676,3579.509852,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
503.5037432,508.00243,488.8563597,2666.85626,2635.285919,2553.857994,3397.460306,3450.358624,3359.965211,5,10,i,q'epi-pi,USE,quechua,409.2131798,409.2636,p,p,409.2225,409.2425,409.2525,409.225,409.235,409.255,409.22449,409.23449,409.25449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,508.00243,2635.285919,3450.358624,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
505.3193678,487.6939551,473.0613314,2779.491616,2805.252362,2911.876222,3567.087606,3453.638638,3421.889684,5,10,i,t'ika,USE,quechua,159.4827,159.5627,k,t',159.5025,159.5225,159.5425,159.505,159.525,159.545,159.50449,159.52449,159.54449,,,,2018,42.95884086,241.5182368,165.6095839,,607.9036114,350.1505662,3522.742449,2073.633027,3950.46739,2956.809886,,,487.6939551,2805.252362,3453.638638,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
514.8601532,526.2801491,539,1411.579884,1548.389271,1934.908843,3306.736003,3400.192687,3022.4,5,10,u,punchu,USE,quechua,267.5730127,267.6336,n,p,267.5925,267.6025,267.6225,267.585,267.605,267.615,267.58449,267.60449,267.61449,,,,2018,15.39177358,659.4838863,220.684391,,527.8569298,435.5062883,3479.540846,-477.3624713,4296.399703,2972.293357,,,526.2801491,1548.389271,3400.192687,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
681.9400815,768.9374852,735.2556894,3309.738581,1639.042044,1631.327457,4097.691318,3382.457551,3274.894622,5,10,a,papa,USE,quechua,132.9295,133.0295,p,p,132.9525,132.9825,133.0025,132.955,132.975,133.005,132.95449,132.98449,133.00449,,,,2018,10.86756645,68.31098551,60.01383256,,794.2101114,729.0047127,1890.050129,1480.184216,3522.020273,3161.937278,,,768.9374852,1639.042044,3382.457551,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
752.4678947,754.2773389,738.1755508,1728.5,1731.192301,1726.509372,3242.750656,3301.5,3266.02932,5,10,a,papa,USE,quechua,373.422,373.522,p,p,373.4425,373.4725,373.4925,373.445,373.475,373.495,373.44449,373.47449,373.49449,,,,2018,10.86756645,68.31098551,60.01383256,,794.2101114,729.0047127,1890.050129,1480.184216,3522.020273,3161.937278,,,754.2773389,1731.192301,3301.5,,1315.043169,12.92733227,9.227599621,0.451961101,0.504227371,0.167998483,0.794370872,0.470852374,0.137944987
334.1268552,369.8845646,306.6336384,2629.516159,2931.155063,2903.544999,3033.300402,3545.419501,3664.799096,6,9,i,api-pi,USE,quechua,332.4852,332.6352,p,p,332.5225,332.5625,332.6025,332.525,332.565,332.595,332.524479,332.564479,332.594479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,369.8845646,2931.155063,3545.419501,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
336.4005883,257.3302194,270.776089,1399.188689,1382.8839,1422.22776,3454.61414,3378.68721,3090.491107,6,9,u,runtu,USE,quechua,287.1437,287.3037,n,r,287.1825,287.2225,287.2625,287.185,287.225,287.265,287.184479,287.224479,287.264479,,,,2018,65.09411691,477.274692,145.9672733,,540.7193257,150.1546243,3972.488503,1108.840351,3847.132418,2971.328779,,,257.3302194,1382.8839,3378.68721,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
368.0422123,353.0424958,286.1096717,2327.648527,2525.528189,2012.844851,2979.446523,3154.290338,3008.749528,6,9,i,api-pi,USE,quechua,217.7889,217.9389,p,p,217.8225,217.8625,217.9025,217.825,217.865,217.905,217.824479,217.864479,217.904479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,353.0424958,2525.528189,3154.290338,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
372.2057391,382.1732015,378.5098198,2808.8,2893.376974,2824.84419,3408.8,3632.485158,3454.264152,6,9,i,q'epi-pi,USE,quechua,325.1417,325.3317,p,p,325.1925,325.2325,325.2825,325.185,325.235,325.285,325.184479,325.234479,325.284479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,382.1732015,2893.376974,3632.485158,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
372.4739323,283.6640534,287.8827028,2691.301217,2814.865146,2654.999905,3444.630132,3189.33663,3302.124421,6,9,i,t'ika,USE,quechua,259.8978,260.0478,k,t',259.9325,259.9725,260.0125,259.935,259.975,260.015,259.934479,259.974479,260.014479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,283.6640534,2814.865146,3189.33663,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
380.6636477,312.4373888,293.5925351,2937.667309,3087.51379,2276.706254,3425.874414,3272.359646,3232.150103,6,9,i,t'ika,USE,quechua,167.9488,168.0988,k,t',167.9825,168.0225,168.0625,167.985,168.025,168.065,167.984479,168.024479,168.064479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,312.4373888,3087.51379,3272.359646,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
392.4733845,391.2416492,287.638543,2423.708429,2558.340358,2099.743016,3094.1,3156.623052,3152.8,6,9,i,api-pi,USE,quechua,334.9969,335.1269,p,p,335.0325,335.0625,335.0925,335.025,335.065,335.095,335.024479,335.064479,335.094479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,391.2416492,2558.340358,3156.623052,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
396.4811666,249.4174659,257.5659442,1446.623069,1328.747132,1820.3,3549.68486,3439.773987,3554.773732,6,9,u,runtu,USE,quechua,289.0954,289.2454,n,r,289.1325,289.1725,289.2125,289.135,289.175,289.205,289.134479,289.174479,289.204479,,,,2018,65.09411691,477.274692,145.9672733,,540.7193257,150.1546243,3972.488503,1108.840351,3847.132418,2971.328779,,,249.4174659,1328.747132,3439.773987,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
405.509899,397.7795493,315.6874524,2126.729269,2102.630836,1918.437509,2923.1,2920.9,2877.064458,6,9,i,api-pi,USE,quechua,220.1379,220.2479,p,p,220.1625,220.1925,220.2225,220.165,220.195,220.225,220.164479,220.194479,220.224479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,397.7795493,2102.630836,2920.9,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
407.2229693,458.3964797,348.8781465,2446.569894,2676.83089,2121.367709,3084.835915,3231.429908,2959.837186,6,9,i,q'epi-pi,USE,quechua,327.169,327.319,p,p,327.2025,327.2425,327.2825,327.205,327.245,327.285,327.204479,327.244479,327.284479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,458.3964797,2676.83089,3231.429908,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
416.0168206,289.6406725,342.3632743,2747.761887,2450.461561,2502.924424,3249.086323,3039.091981,3003.067769,6,9,i,t'ika,USE,quechua,258.0768,258.2368,k,t',258.1125,258.1525,258.1925,258.115,258.155,258.195,258.114479,258.154479,258.194479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,289.6406725,2450.461561,3039.091981,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
460.5549972,420.2923835,321.6979885,2282.1,2309.448711,1979.848462,3090.969805,3047.3197,2984.62466,6,9,i,api-pi,USE,quechua,338.1031,338.2231,p,p,338.1325,338.1625,338.1925,338.135,338.165,338.195,338.134479,338.164479,338.194479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,420.2923835,2309.448711,3047.3197,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
461.4098779,364.3281375,306.7253737,2882.215291,2903.854705,1934.9,3352.48927,3090.984327,3078.2,6,9,i,t'ika,USE,quechua,165.1256,165.2556,k,t',165.1625,165.1925,165.2225,165.155,165.195,165.225,165.154479,165.194479,165.224479,,,,2018,41.35710432,335.6151672,162.0531497,,493.9558775,245.8132517,3683.676392,1669.985388,3642.782501,2670.463603,,,364.3281375,2903.854705,3090.984327,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
723.1135069,532.920002,715.8131572,1678.384439,1674.961027,1687.970136,3030.153761,3169.88241,2981.235771,6,9,a,papa,USE,quechua,153.3856,153.5056,p,p,153.4125,153.4425,153.4725,153.415,153.445,153.475,153.414479,153.444479,153.474479,,,,2018,47.52163399,64.29750355,90.23333403,,903.8918225,618.7620185,1867.853538,1482.068516,3440.582412,2899.182408,,,,1674.961027,3169.88241,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
799.8,761.3269205,367.288266,1637.741343,1631.592955,1307.823108,3139.5,3109.02086,3686.720563,6,9,a,papa,USE,quechua,303.99,304.16,p,p,304.0325,304.0725,304.1125,304.035,304.075,304.115,304.034479,304.074479,304.114479,,,,2018,47.52163399,64.29750355,90.23333403,,903.8918225,618.7620185,1867.853538,1482.068516,3440.582412,2899.182408,,,761.3269205,1631.592955,3109.02086,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
826.0572177,793.3798235,807.0393169,3109.151322,3184.336908,1632.5071,3779.888182,3866.157091,3239.930656,6,9,a,papa,USE,quechua,302.2081,302.4281,p,p,302.2625,302.3225,302.3725,302.265,302.315,302.375,302.264479,302.314479,302.374479,,,,2018,47.52163399,64.29750355,90.23333403,,903.8918225,618.7620185,1867.853538,1482.068516,3440.582412,2899.182408,,,793.3798235,,,,1245.202087,13.65240243,9.588430311,0.32162407,0.639808011,0.137515544,0.829189541,0.397689589,0.074319949
343.8915754,378.396843,346.0619219,842.0460634,850.8417491,3351.482418,2481.105787,3645.469933,4281.366023,7,10,u,punchu,USE,quechua,238.834,238.9362489,n,p,238.8625,238.8825,238.9125,238.855,238.885,238.915,238.86449,238.88449,238.91449,,,,2018,86.90628207,250.9023667,231.4172682,,666.1106628,144.6729704,1740.956437,235.5422369,4688.212777,3299.709167,,,378.396843,850.8417491,3645.469933,,1407.742125,12.07607537,8.518196034,0.310052199,0.643965144,0.142144124,0.777155642,0.459282871,0.118002742
379.3622242,346.7195537,342.0210896,827.224881,849.2564258,832.3944743,2791.211661,3837.872163,3466.2,7,10,u,punku,USE,quechua,222.7695042,222.8344556,n,p,222.7825,222.8025,222.8225,222.785,222.805,222.815,222.78449,222.80449,222.81449,,,,2018,86.90628207,250.9023667,231.4172682,,666.1106628,144.6729704,1740.956437,235.5422369,4688.212777,3299.709167,,,346.7195537,849.2564258,3837.872163,,1407.742125,12.07607537,8.518196034,0.310052199,0.643965144,0.142144124,0.777155642,0.459282871,0.118002742
